0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0203980160099832,-0.012620217713938118,-0.009726553128888442,-0.03132576303846544,0.013424473229218702,-0.015032530662618017,0.015267448954240878,-0.014842226270766838,-0.017513287150502276,-0.026040655266140675,-0.00042794089665970734,-0.039914250066082686,-0.02102799299930271,-0.01823255325838475,1.0
0.015448022470236439,-0.02765149745836779,-0.004192526617853951,0.023869528108254635,0.02565374623562315,0.007381542352893225,0.0031742894681629106,-0.018861059159404833,-0.01319396218932532,-0.018194313979585767,0.012513246763825848,-0.0014239263583147666,0.025846242002868038,-0.023918577902359742,1.0
0.01874569933401805,-0.023510882748525835,-0.008606392884546657,0.026028931622834962,-0.010494577188973793,-0.021665589054794744,-0.013862857772555824,-0.0024377249806510877,-0.00716251440192682,0.01799929636361954,-0.011968583923960323,-0.022369794184741238,-0.02736466882305417,0.006320679600201893,1.0
-0.02706928435572427,-0.025936815300153716,-0.0011231702402135927,-0.005042596055843547,-0.02969862401048488,-0.014568286334896813,-0.016853732820971263,-0.006992653395329037,-0.004798381089834777,0.027167660378645615,0.009044597273770575,-0.00919334416951066,-0.020010204348789067,-0.01632672364879111,1.0
0.01758521612079991,-0.028767457947223917,-0.0002116282305203837,-0.002799939049522198,0.02850901236360205,0.03650428504003896,0.006454891562500255,-0.00487083358090607,-0.013161215985052672,-0.017514536839860505,-0.0023299614997492044,0.0017305540090343454,0.023745383895523366,-0.02679852939886033,-1.0
0.015478804773938733,0.0012089228956236164,0.005202117067089431,0.012854359872343282,-0.056613321310010685,0.02932694076012585,0.013934100869408475,0.0006892894981500658,-0.018492392214595747,0.003311846600275553,-0.007256652280027386,-0.05664609543783904,0.010112803993613383,-0.0045872079018671194,-1.0
0.013555234219803808,-0.016229690388245746,-0.01639589048665007,0.03155201731912001,-0.0052686474300453244,-0.026323396589332245,0.048105943374292935,0.01773915158992491,0.026625964888744778,0.019767987550193662,-0.04100377433315872,-0.01771956662140183,0.015106346494016376,0.020894304229342065,-1.0
0.009890453230975373,0.027168965555809776,-0.02087647688847111,-0.023692137627771757,-0.04852831654698528,0.02424295393515583,-0.027170521113843243,-0.016109594106020607,0.01481004096904799,-0.05542787622951432,-0.01681542297084358,-0.008740705740198177,0.007690036349677909,0.01749318889620756,-1.0
0.013112499154895046,0.005806454938284375,0.008057876701200081,-0.02358880995363453,-0.023943550320774717,-0.0274467670807007,0.013336423276436533,-0.0007741539464919225,0.014402367266797124,0.011508856025648832,-0.00819141328629267,-0.00842745417560306,0.011021084584586522,0.02073531448747705,-1.0
-0.023407469606639652,0.006017243585267772,0.038822066889539764,0.029299260898843865,0.017411628451566016,0.006445247813918535,0.0004794715296160924,-0.009623537944405415,-0.019961121394900472,0.017504608660820747,-0.008238277362953409,-0.005583105719860067,-0.007887326068611401,0.0015951997439553071,1.0
0.017463911974495087,-0.008931276508726107,-0.0029138314916437626,-0.009373126784126815,0.026857714297286377,-0.014371061484512247,0.012615213907200142,0.0005866824534599464,0.02596931514392995,-0.02408315502173963,0.015335324741894403,-0.00038280271400067294,-0.022219656213050373,-0.019083138173315667,1.0
-0.0320369217638451,0.0026268345700181253,0.04207526642795813,-0.003262528084229994,0.0011615654796688993,-0.01299115019238891,0.020153829972805924,-0.005746518320525198,0.01953918185552589,-0.015761478599956122,-0.019956192464145674,0.00011819607615921663,0.024848867915259126,-0.024450009111135065,1.0
-0.023318547056585447,0.021578732934781557,0.010305663150183384,-0.0069845573699565955,-0.0007963287164897041,-0.011233771210835755,0.02177583699265063,-0.008429907382125719,-0.010104258195711544,0.014664456253819303,-0.01647503629711708,0.007622144667082282,-0.023359486305059782,-0.018393745639167534,1.0
0.006974902775843452,0.018653960579639264,-0.010226423205058073,0.030191929373814576,0.018102917626523055,-0.02839271050797507,-0.03776411402361565,-0.04542136503957612,0.013773990688686363,-0.0013154362010386635,-0.01525961583842972,-0.005451704253240176,0.011297385147567562,0.022223446934236543,-1.0
-0.02671163952250744,0.009965644701510179,-0.0349542805538267,-0.00302604134220551,-0.0022501605964354993,0.012660882105062386,-0.02885745730638398,0.012133946170991037,0.02953467032170918,0.03126667206022921,0.006968491191317261,-0.005110495365498794,-0.023996032856404524,-0.020532019924415484,-1.0
0.011781266841101937,0.021655734945021463,0.008852558278795278,0.003824012411158183,0.001458275374614955,0.03091585258944704,-0.036994153520743915,0.012894342708480186,0.027266826194279302,-0.004413753454065057,0.005705221553016718,-0.0017482782233681818,0.011128944205431682,-0.006354406844503264,-1.0
0.01443584498257462,-0.0020010423622466044,0.004249052830965086,0.03927726300176387,-0.030256401343262133,0.023999941656972168,0.013122264905106908,0.01625847602703401,-0.004830501381003767,0.006912723075581248,0.012740001605407648,-0.04912016257018448,0.005025252586923967,0.017632372009749063,-1.0
-0.02366026911108072,-0.02088153027797297,0.025936026836475546,0.024540105825442027,-0.03260247014738242,-0.012052479259791332,0.010323570342414079,0.006424845327748571,-0.006968090488297238,0.023845043049816834,-0.04822019136549813,-0.009823161021792697,-0.022686121398303897,-0.01600480437037062,1.0
-0.023731669622371623,-0.020556723974268522,0.0076789636795047906,-0.0012135675746761175,-0.009085661520241121,0.0016656041358539067,0.025325102304718936,0.007035289930513359,-0.014148890234909737,-0.03086693788482611,-0.033714156136180076,-0.01771812922695226,-0.006028519866134773,0.02462452088469399,1.0
0.0247335145686363,-0.015700841751329464,0.02055735103126766,-0.03220467166569273,0.0015415156066269956,0.012073207382025978,0.0027557882018672646,0.009030828256639468,-0.017374171089176067,0.023875633014217634,-0.0038381218837270515,-0.004838810033983891,-0.028014692113737416,-0.019309632821144125,1.0
0.006697099011191026,0.004232585067816671,0.005277426320952547,0.027996856002106687,-0.014232378052763239,0.011650905453081076,0.013833517846289316,-0.044549035465723905,0.01630872139532227,0.012621313692735807,-0.018268856910429964,0.009284432092326817,0.017841653506528634,-0.02589730634335622,-1.0
0.008160418750558967,0.023415864975706108,0.021625204564483497,0.008380458120292963,-0.006442935762192469,-0.027438356650616034,-0.016873974109456867,-0.0415725031633298,0.003653239294180145,-0.003400028522112202,-0.006173932912027703,-0.05002879338838523,0.008546776302379235,0.021308703349143955,-1.0
-0.027022872723911295,-0.022566583927755183,-0.002699747416645315,0.021237386159935305,-0.0011576405332880764,-0.014220204315714649,-0.019074863082701097,0.011221549734204653,0.03015035431872366,0.025093980144046832,0.008984985001197997,-0.004609088141662475,-0.020542295191991695,-0.017051196733467965,1.0
0.018282617785147406,-0.020252681796394254,0.03222900249060311,0.021901754997051073,0.0049247848468614045,-0.018223407208279488,0.025712356514135355,0.009126327249284236,-0.006786480585790987,-0.017398920503159915,0.01196643205369356,0.009172582987540047,0.02477116713017321,-0.022954615082751498,1.0
0.012079829932308703,-0.008568709228541119,0.01985275208087125,-0.01915851751163352,-0.04748088524577383,0.02564226638256542,-0.006662959393670572,0.012775649823527323,0.01950403721423382,-0.0015836988461446712,-0.01079065779637972,-0.009053237980701345,0.004062553262842853,0.017661539990667614,-1.0
0.018643549524645114,-0.027726564732484103,-0.0001282253997465691,0.02704492564229692,-0.0171695550822786,0.027571695319385484,0.001741186904202442,0.009802855455135366,-0.011655392763814627,-0.022270644254224516,0.008503999043581869,-0.0037771387202788728,0.016368944054225298,-0.002367208537398635,1.0
0.00805562555652206,-0.03773166555414083,-0.007791115408378737,0.00015715305603334964,0.0032818859249591917,0.02666025983415618,0.009099653369968645,-0.048812533082323195,-0.01402879347788606,-0.013404695174135076,-0.021041781699104003,0.011192634135165781,0.01241399358027904,0.01976483096738694,-1.0
0.012250024228782524,0.01628020230671039,-0.0025156024192434325,-0.01995224490501534,-0.012563049074567583,-0.028046656543437007,-0.03338110166240596,0.016971985792820866,0.02094934976570512,-0.007495502021868534,-0.009582460218391833,-0.05177254379382093,0.01103971566447665,0.020102794318613885,-1.0
-0.021001322118849895,-0.023268155283959976,-0.0034929249629328746,-0.004364752210934089,-0.018103217682047906,0.038052865128252844,-0.022788945724781323,0.005125183933571822,-0.012204878252540786,0.027803645090531817,0.008462345143659854,0.006409166621319766,-0.02562890176935252,-0.019313302407015315,1.0
-0.02197536732741975,-0.01835761003689181,0.00987461843789363,-0.00261019434119499,-0.008867845332463146,0.014664309260496678,0.01282484697737541,0.007528266435398747,-0.011032654474151464,0.0006023073677673769,-0.0433322683151173,-0.01775705630874486,-0.02269598218548326,-0.018360235723155583,1.0
-0.02732755900215967,0.015410419687020803,0.018012317898858026,0.002706187799407325,-0.00533612002949687,0.004374909621434404,0.03317959399463295,0.010404926208163138,0.019767625650296296,0.001127766680156169,-0.043630573095899225,-0.004377360899253186,-0.013003699861082504,0.022026226735551997,1.0
0.023667334444290786,0.025433199873358913,0.0300679406580103,0.006675755963022706,0.00015654092195386364,0.023265875518801785,-0.020794583996960873,0.006837930072261705,-0.054657161801666757,-0.0006087750245831106,0.010796043531920803,-0.03490183523814768,0.005623800051928269,0.01922195840995898,-1.0
0.014924891720212014,0.012135269476919256,-0.004897738802803204,-0.019133700480369862,-0.021239472215976732,0.028372323017547038,0.03731352795116085,0.014976351890443194,0.01756684939909823,0.019913001453345652,-0.043373633556534556,-0.004873821660511936,0.005311295655667419,0.016239369410122453,-1.0
0.021184591883648393,-0.020102536690517064,-0.019414019782024255,-0.005975924693291861,-0.008132304446589987,-0.014201188211991319,-0.0038555863268961784,0.011642227061613226,-0.005251290425086313,-0.007144189399445074,-0.047731818543106416,-0.018736825830658842,-0.020180934479027666,-0.017109182417702148,1.0
-0.03001848320601233,0.010343192121434669,0.018665258347571687,-0.018523037180401356,-0.037629670442826495,0.004774693465266246,0.036859674568038785,0.015588630896394116,0.020334842361304874,-0.0032877454320578083,-0.03819684903541645,-0.05172707031904156,-0.013822849512770097,0.02102366472132812,1.0
0.02767547688925441,-0.016196916860913686,-0.018970038254479064,0.019825556080681036,0.026725680981158878,0.03567759206259497,-0.015570919145835773,0.005739254416496132,-0.03957610542641117,-0.00030100237124329997,0.007727885559901799,0.009361711076944073,-0.024434236453056955,-0.019421605538085102,1.0
-0.027228095240846167,-0.021945702100470327,-0.014827039724290135,0.025777663554780436,-0.0012344487310639956,0.027831598581426704,-0.01530064987292802,0.011291354691691223,0.028550036020293115,0.0011708719091707372,0.009164835817384576,-0.00347601009650182,-0.034123486724971834,0.02510689226579562,1.0
0.012498334154845938,0.029731620564647884,0.012749654359892955,0.00206242179123328,-0.025385328920070505,0.008569227332055819,-0.013379173604349927,-0.04962830767872005,-0.02681587220156855,-0.026643547794793658,-0.013654385016156418,-0.008598277619722067,0.017436052833152412,-0.024926921299615483,-1.0
-0.032049601230911,-0.03363136185087915,0.0198659407268743,0.022851472481995466,-0.020980322729364072,-0.01474653479766908,0.004951819770990868,0.00862416544465662,0.02828859602474191,0.007318678572526201,-0.025764926789278903,0.00850832162251541,0.02820193274280482,-0.02270954230842665,1.0
0.002768946152709703,0.014436979126351277,0.004364208497196871,-0.021309377280430777,0.0006885278874770542,0.029160293184527935,-0.03121341982290311,-0.0441405394884663,0.0184551771154754,0.0015104365515659164,-0.016409539999284215,-0.009260032001359515,0.006917343293005422,0.015936309433908148,-1.0
-0.0233216598425573,-0.006506681463866766,-0.007905854249474271,-0.00044935448012681613,-0.026213266947763478,0.007540197084719434,-0.03299441332353509,0.004202928589667213,-0.020744016518527288,0.0016461218254139316,-0.015758449404985,-0.009365264524348946,0.025499957959949325,-0.022828475038310255,-1.0
0.007623299083529568,0.014628453676920554,0.014407375460126106,0.03181432160634561,-0.032833559321177465,-0.010319954498793079,0.02542586207881621,-0.03946983873164957,0.02338510272716915,0.025513637785113903,-0.04436123339398712,-0.030073265093679247,-0.031384588371541414,-0.020032655926009738,1.0
-0.02347864814036899,-0.025350362202048657,-0.0010798709601292338,-0.002778698871393519,-0.0025861579691739862,0.0014596107092284985,-0.018985754514886717,0.006808347325740611,-0.007169357170625658,0.03043879233692014,0.010771591818396858,-0.004303886429231013,-0.03176913788557446,0.02747225518334355,1.0
-0.027522355057705828,0.02613116961663275,-0.010965533068867035,0.028206456884163785,-0.029929896043196836,-0.030034957119694776,-0.03637908942314565,0.008656646161522917,0.013060137178285627,-0.029038018186731965,-0.02001419787222451,-0.021106379045878473,0.015668066530076043,0.02354703369943962,-1.0
-0.021457652285379363,0.02773923660541944,-0.0012838408975299094,0.021254989521301476,-0.027789458339038675,-0.0149049386832844,0.02246377716739539,0.0083916529467494,-0.005882113175528998,-0.015205170460265777,0.007310385684052356,-0.007651269300545963,-0.023932538336067746,-0.017953600989781233,1.0
0.019817141701087854,-0.019229908713769315,-0.046650113591966615,0.005649790042727051,-0.024016119135696453,0.022564601611541137,0.018524237094137152,0.012417436414580834,-0.014564330283225301,0.020856878127410536,-0.010647209398340693,-0.009823653051238206,0.011926386171804967,0.0193791557213618,-1.0
0.01841506248299337,0.012049301186214039,-0.008898638792889168,0.041020866917377496,-0.05590265819689622,0.02864247582478784,0.03267066030147411,0.01691706691166416,-0.014726655883301078,0.011042266587539113,-0.008753502698747015,-0.05706243533435998,0.009273882631221315,-0.004822036052893587,-1.0
0.02617632206176016,0.02724220978232152,-0.03879786478320733,0.02057217094892516,-0.02617374731496414,-0.018156874805672376,0.002309391188829662,0.011064901581723982,-0.012910327413566767,-0.026197183747017676,-0.01787746326789874,-0.011259085597383593,-0.02398333982510583,-0.01723327172857289,1.0
0.014019435996427689,0.024086079265556778,0.007460798778991608,-0.00039948032768920646,-0.018403809429619798,-0.029032986756288418,-0.03822378428277646,0.011635932489578213,0.0205559825594331,-0.0032098389656949654,0.002804437596036255,-0.00340327721423093,0.01080352691466977,0.02120545335671355,-1.0
-0.026898019914699894,-0.018464522428679596,0.009495741180174076,-0.029743164254506276,-0.02019490589528352,0.0006545428729905139,0.017478195235750078,0.011144483731939775,0.0169815152535742,-0.02804090264641653,0.016650267619436256,-0.013790851924066056,-0.008942076070178306,0.023368109785881136,1.0
-0.02120355769904447,-0.02442587765407305,-0.008504117260178651,0.02599358621548681,0.021676320917114442,0.038202016431181055,-0.0224161319431793,0.009180316628462077,-0.00872824504124267,0.026014194043370735,0.013121257984154226,-0.022631602180209126,-0.024205457360939046,-0.020006896673205914,1.0
-0.02350695269361131,0.040062450358555726,0.0005402036248206818,-0.019675135626081836,-0.03052596225923453,0.012320580183583474,0.02473746713736101,0.0096652999041851,-0.022334808612502168,0.019497934831512624,-0.04355630744050154,-0.039946573283388936,0.018754252360662166,-0.026566874387576985,-1.0
0.020094523541452514,0.03824799598058457,-0.029227603411646423,0.036171917044516354,0.017308559622047668,0.025920719133175684,0.00689692013296225,0.012823430444183543,-0.013705526067654196,0.013860821205988923,-0.049185726763594055,-0.024546989390431817,0.007383454720875823,0.017156277845742918,-1.0
0.020458756140183238,-0.009355154614551596,0.004706653007337271,-0.009442708348023686,-0.022819884463413674,-0.015546460138376683,0.015563310770784457,0.010511817915403785,-0.0009147320133644519,-0.025599988143733703,0.009480977867829636,0.005010075925287716,-0.0228731762516556,-0.018122277922018933,1.0
