,0,1,2,3,4,5
0,0.017719025989000676,-0.021093861016412727,-0.01507984918232425,0.007136382223340677,0.007146389411325471,0.003274502216337522
1,0.0007942462006589611,-0.021472809588284427,-0.014556868747243571,0.02757526651454414,0.007165328037161765,0.005110257613099583
2,0.0034963295920656095,0.011053032518525982,-0.018566545546169464,-0.006585526018607183,0.002566155046014389,0.021172659607295734
3,-0.0038642659155683047,-0.02122998198298774,-0.01359261886745099,0.008994635737459612,0.00455153356461355,0.002767919041419576
4,0.00270238820882374,0.011363934975157386,-0.002446299104902127,0.019040856326447506,0.0031815446695289185,-0.016958028068836395
5,0.006360467389823397,0.011500783459143404,-0.0059973065441132805,0.004319375916746535,-0.0013734602135674352,-0.018533522662507775
6,0.00014501238117528074,0.011282348704043361,-0.02396499263202903,-0.00039530046862515383,-0.03210651165673839,0.019216622768679307
7,0.01499218529861573,0.011369731936388683,-0.01715118080316346,-0.004556090492611717,-0.0069541627498584365,0.020590665385689395
8,-0.0005889191215587891,-0.021281943237721812,-0.017234043700270242,0.0030367219078761003,0.004560138365856637,0.0025030266538491174
9,0.0030762609034097337,0.011431172038789402,-0.01810770992585594,-0.004283497198535023,-0.02122740040223435,0.01921182088633332
10,-0.003605933831199371,0.01098589743943184,-0.019787209133393383,-0.0009036194354215403,-0.0039780999760379064,0.021245580773749405
11,0.0033171678127366165,-0.02141695943619129,-0.019752935461306676,0.008197460501781361,0.004350941283669989,0.0033342563855194027
12,-0.004137372259292153,-0.021381480534055867,-0.021886056970376034,-0.0011323375024225248,-0.0014057272813106441,0.0018447034390935157
13,-0.004739003067006974,0.011152018872604058,-0.01250413497070337,-0.0028382712831049976,0.0058287005384629175,0.021191661249405316
14,0.016748662114570698,0.010946227112062057,-0.023926118836214365,0.005810687455494301,-0.005557628596814165,0.022452387322869936
15,0.004863329837549097,-0.02098657816278282,-0.017485025874265505,0.001223005483451866,-0.009573379078727384,0.0011877598891354782
16,0.006760196781074107,0.011440690889288672,-0.007797378066143657,0.014328276646454814,-0.010258692957368743,-0.018087582773165783
17,0.010124188379404903,0.010947392459683541,-0.015643261763046024,0.011352730853445122,0.008524719213673138,0.023405743363921774
18,0.01310609014512874,-0.02143911750224579,-0.02035579771601478,0.021564478102943478,0.0008887612162680798,0.00467715516731288
19,0.007885531015911261,-0.02138289613044275,-0.018011050332218635,0.009495364394975978,0.009871989374874622,0.0038240094857917325
20,-0.0007489678095597656,-0.02148291863507952,-0.015128043828229201,0.02516804266035623,0.006821265528797687,0.004897546884103841
21,-0.004423552245107445,0.011202935326690174,-0.008829399519646843,0.008908169410958853,-0.0011329225249680683,-0.017943788391310087
22,-0.0027464167541745147,0.011739022039913592,0.000165947966865062,-0.0013484038603884276,0.00425240019970548,0.020000633366503637
23,0.0038474598986923654,0.011451947190220517,-0.004935655226900808,-0.0019492953896179828,0.013008128160727462,0.021422594918773796
24,-0.0006101046465455948,0.012228577827355301,0.011241828267315838,-0.004300359330513621,0.008236265384276062,0.019172092097076807
25,0.009324572724944481,0.011728914106137103,-0.007632798990039071,-0.0016418907502477743,-0.008636614956151065,0.01975986554558181
26,-0.020623951071189535,0.011723288250687466,0.002086055059703958,-0.002320917074743192,0.0005103194382302942,0.019253059183251472
27,0.010478991137435101,-0.02044878063318449,-0.006638736135836993,-0.0066743749037886865,-0.002894278495503603,0.00015099641591026877
28,-0.01324757341862558,-0.020772373058266975,-0.010059498486733496,-0.015447713028550998,-0.0017913477349371049,-0.0008760670626240971
29,0.0027259228561451005,-0.020569264497950608,0.0014218826100454783,-0.004629489774104161,0.019921934759180138,0.0014340518448506163
30,-0.0025693835428905313,-0.020404738930902267,-0.005960016915287997,-0.006291415130988971,-0.012859971088168312,-0.0009897696729620979
31,0.020991922254545145,0.01273730214652841,0.004191884092997098,-0.014800319638988655,-0.022284846577626704,0.016239510612357528
32,0.009369880389187232,-0.01964181025905817,0.012939230925086519,-0.012230551589425941,0.004069161924106959,-0.0015635857878512599
33,0.01246235385517429,0.013613607034629263,0.03736737064492085,0.0010405015073773308,-0.001560956495499728,0.01656566154793019
34,-0.0007979936030970008,0.013157953190796361,0.019877530394547326,-0.0067459033285804364,-0.02286407792032466,0.015482947278544058
35,0.008945486585403482,-0.021143397180126245,-0.011379194324394352,0.007055616624654524,0.015334146716982893,0.0035311864744719916
36,0.0031673697329588795,0.012603566966311557,0.018330607688624274,0.011515272082054634,-0.005183082425677412,0.01912881496377361
37,0.00944473238071747,0.011149869222658437,-0.010166510643118472,0.01165546750857976,0.010349566561664105,0.02310245447105776
38,0.011674829877153223,0.011656039830575896,-0.006322281313417516,-0.0059134331575470414,0.004051806690725584,0.02038727039990386
39,0.004581276122342374,-0.021215773668979625,-0.009707408425425511,0.027841339900510468,0.00656256693168916,0.004778856848943056
40,0.005906398424295458,0.010869039849410466,-0.015224397784174015,0.00976549342754617,0.01321385271893046,0.023537319026111315
41,0.00892085102105214,0.011681941907141282,-0.005980435849958882,0.0005349708674431745,-0.00276503637988997,0.02039431545958589
42,0.01226154818606528,0.011597688836088447,0.004910620925025256,0.04290270766954406,-0.0014770620205024807,-0.015303023049431921
43,0.0003734593814865337,0.011564692092844298,0.008305547035493906,0.05087460573023524,-0.0033666533524272795,-0.015161747333460191
44,0.004408536824972861,0.011574119684148218,0.006899768237251607,0.05009606883570808,-0.004593254766256846,-0.015150142188914362
45,0.000640892604688621,0.011127458328105804,-0.011223275547334984,0.0031977821531481224,0.003810206553137959,-0.017810564500430327
46,0.0009214138488400626,-0.02066949759330454,0.004480054434582323,0.013354776781397916,0.020508675073583563,0.00324667830246501
47,0.0015906218464012507,0.01081030452483371,-0.019667607568282577,0.0033778761272674008,0.006034262791999227,0.022640394549639994
48,0.007829950300307144,0.011330297660977698,-0.0040073661172146694,0.019758504233948652,0.0037782634988773513,-0.016614663027004224
49,-0.011673489316439856,0.011531899720638089,-0.0019631122711189107,0.002954830496707107,0.0023841232497608168,0.020435755001361796
50,0.00886592249499186,0.011551945956527943,-0.011447993685543247,-0.02022509973001672,-0.001422926228746803,-0.02061658681351491
51,0.00702674585214216,-0.021492355284434966,-0.01970011932108193,0.013740544610257604,0.007617357308499306,0.004262056920265999
52,-0.004565709034895542,-0.021276078229447975,-0.014574461315418489,0.0032762700567689233,0.008838509909622228,0.00247525258747207
53,0.0009476191977870638,0.010890709074257505,-0.016459771284417515,0.005299519697438634,0.008451277604322,0.022677270945789516
54,0.0037808075863565932,-0.021229761467390845,-0.011508689848105819,0.019134852019206755,0.008456783521964491,0.004115553762790811
55,-0.0031465131030543056,0.011256938891047936,-0.011457760689334741,0.0038376739480021436,-0.0017218159848403647,0.02122053160375963
56,-0.002630745296043704,-0.02138001346923474,-0.016633730067599408,0.007530314060173405,0.007582107312180375,0.003148615181291666
57,-0.0063183550889964425,-0.021170885965539017,-0.011658793645228902,0.0039019769134548002,0.008141296806015068,0.0022531663659147204
58,0.0036812612388105316,0.011455247822424184,0.002833032740666544,0.03884003462132124,-0.001337184438402901,-0.015717522024203984
59,0.004779208895335027,0.010995503234108127,-0.016773178378186624,-0.0024945372952440347,0.008844328467224912,0.02200788760789198
60,0.007647020873172878,-0.02125330329366372,-0.01602952891025721,0.00874509859054294,0.007513954343416026,0.003456156129735939
61,0.015330011188332472,-0.02086284061281755,-0.008919735924653494,9.683838689518303e-05,0.013445343491473636,0.0025205742563807016
62,0.005386142524576645,0.011385819854354457,-0.007280830226166478,-0.00016409937262081104,0.010140332227414672,0.021591356981076257
63,0.00923511447460272,-0.021341543843269528,-0.0154769198454554,0.012273361659487243,0.012602061865474338,0.004188731188020708
64,0.009707073115725672,-0.021190002000599492,-0.019625963396450424,-0.005523376687524236,0.005098653503310885,0.002067296374522112
65,-0.00027696770640163855,-0.02131024756954363,-0.014566331477173691,0.0039955906594909526,0.013189017042073379,0.0030653439908171227
66,-0.003055877454478536,0.011589378102515055,-0.010926876458080317,-0.00293555231491072,-0.01564459530783201,0.019126026525270925
67,-0.0030770252961694286,0.012123941312971436,-0.012165815672287859,-0.003056524713362133,-0.05209965009001438,0.016020771059491377
68,0.005105987346162857,0.010934898935990693,-0.01852595982363718,0.0014179539172359348,0.0049642194908555,0.022265763047330283
69,0.006017381683332325,0.011405714010555448,-0.0014583687621301722,0.024396408171328668,0.001869059654111853,-0.01650019172762033
70,0.012983373098778579,-0.02083203124337994,-0.019443977457139085,-0.006341948961410868,-0.013278478637775974,0.00044687681798420204
71,-0.0031019941416529544,0.010804384191504954,-0.013558468926607933,0.01763083612963726,0.010246537818750085,0.02389692215107217
72,0.001772914420456791,0.012231623060073032,-0.002560959492587996,-0.000207754078732414,-0.031378203020152935,0.01726705187409464
73,-0.006048595023280736,-0.020005154796699336,0.002952482846886202,0.0008317162258257585,-0.02070042482141298,-0.001849184750209503
74,-0.024180929056711244,0.011989549189886872,0.0094159833662694,-0.0006388059387431995,0.001098871461283304,0.018660136399402744
75,0.006730568889079636,0.011757878496559713,-0.0031060006241665117,-0.010604513124144113,0.006418947437206845,0.019684597356786838
76,0.015366503277296524,-0.020603516809974968,-0.015997524265038233,-0.014009871917607561,-0.011589700727494849,-0.000552289773267313
77,0.007804985257647684,0.011515108984777117,-0.014677821861186983,-0.013518864642122852,-0.007233723265863187,0.019278095379541022
78,0.006786730640122245,0.011341350980284907,-0.01864366467683548,-0.005033780591062117,-0.013745330788352193,0.019959846379237967
79,-0.0021661307556368465,0.01192604956929409,-0.0020706676849916775,-0.00811303563188259,-0.00794880901054371,0.01841103488480316
80,0.009831459206001777,0.011914923499111413,-0.0009021373537175274,-0.0010001841261311473,-0.0011740450326840938,0.02003649173445104
81,0.01870163693982975,-0.019342996161266873,-0.015785361239094322,0.0023425307115901646,-0.09768752265913175,-0.006571158969846613
82,-0.01065843884808322,0.01191569141638321,0.001815724603257508,0.010485310868601294,-0.015441125376803509,0.019308506791018438
83,0.01822417284966049,-0.019587011203415387,-0.01430615876190955,0.005405266488691921,-0.0801408202956139,-0.004603978458474727
84,0.015137822941047428,-0.020223749993695885,-0.009135676194376512,-0.002181162433328021,-0.023979868597411604,-0.0009895798924637728
85,-0.005863904866230993,0.01203290841494417,-0.011346968172786161,0.002596215353584997,-0.04976955843017477,0.016788362475085934
86,0.022007723384662968,-0.019953380490478262,-0.005730429916352977,-0.005831555809167593,-0.024401417423914565,-0.0017855357098713303
87,-0.007171947834752278,-0.02077143670976643,-0.009223474979197779,-0.00619270592617086,-0.002193082162260191,0.0001617767626979439
88,-0.006104009551785041,0.010966283591281803,-0.013623997377369731,0.009255158102194027,0.004342651102727145,0.02235659992644001
89,-0.0005447385432366919,0.011688080612290363,-0.011109269728359638,-0.0035173927041444687,-0.01984150352930419,0.01890524245070383
90,0.008823753287566896,-0.020754233646023714,-0.012297781990993403,-0.006471725415453504,-0.0012827412920938333,0.0006538287684390708
91,-0.000858672093442169,-0.021032008690997247,-0.018721585898144252,-0.010671634360129703,-0.00538391236598126,0.0002836862439694647
92,-0.00498675384616803,-0.020193335598342025,-0.005573869235418384,-0.0030133073545584367,-0.02802705121073348,-0.002059382298565068
93,0.0066779253819365695,0.012501229886402154,0.007930985417523817,-0.002609827358634338,-0.01385305676098711,0.017890747250681713
94,0.0051628279397764095,-0.019508697930672607,0.004443270740026972,-0.016491630552550228,-0.027053488773912115,-0.004146619459512424
95,-0.002110552863602078,-0.019206590485136496,0.015229137359494507,-0.003664552288650347,-0.029398457788143324,-0.003981349137093793
96,-0.0031035180364259833,-0.021157224510104194,-0.021438551142965466,-0.009414518671193561,-0.0076676126191035695,0.00044698475592470254
97,-0.005103992950486127,-0.021287749463234203,-0.014186699350438127,0.0032402232713436958,0.010122543175175526,0.002716175721867672
98,-0.00429193739934868,-0.02124882532047637,-0.015626016463995765,0.004729981192103897,0.00352345886298318,0.002452644439130465
99,-0.000536067876346518,0.010943444891190054,-0.013788543125117202,0.003453871961111581,0.012128865929135748,0.02240240367750661
100,-0.003754297328631746,0.011309333411164014,-0.004161374258619421,0.014038745575194645,0.0016399545146163802,-0.017603475834337953
101,0.0018568375827247823,-0.020734220718934143,-0.010089946445281965,-0.004739702125909546,-0.002355561258767279,0.0005113918816080792
102,-0.005016950869948114,-0.020717497257045137,-0.01608222488315326,-0.0005465513084841001,-0.02725233328979745,-0.0008628180598421958
103,-0.000949541388366232,-0.02094756737435177,-0.010290893784623884,-0.0035937478428692345,0.007478542780345278,0.001429743983817282
104,0.0037414903826469485,-0.020053986845928466,0.002672119342651,-0.004454120048773627,-0.008173672105208673,-0.0012161891293655705
105,-0.010471803184237606,0.011276431891712967,-0.009878559664197591,0.001225588478689684,-0.0013240608790925513,0.020668553830589593
106,-0.011209799613665163,0.011282142511813675,-0.014472761033590222,-0.003684836297466582,-0.011165494168118224,0.019677531892723626
107,0.007369719631794773,0.011205107351597582,-0.01587659804942692,0.0017596841697045647,-0.0029344491120104565,0.02136993608614381
108,-0.0009765828972764833,0.011201345295086484,-0.012277158640920695,0.0027231178026501214,0.002043156614099766,0.02157612976075108
109,0.010635896923438543,0.010655777117769936,-0.025154894935387317,0.0002768730602840706,0.007592414524732339,0.02317761267072601
110,0.0022162693104933145,-0.021254312986358104,-0.015930840438535997,-0.00253522792546221,0.011930521390872277,0.002531247152263812
111,0.012320080983582823,-0.021243629894183533,-0.02148636791413592,0.005154543134929381,-0.002460277941444033,0.0027762710882275887
112,0.018136099711693943,0.01144681225201661,-0.009174085829358915,-0.0017865090349554618,0.004505020444868086,-0.018191150159901987
113,0.008358928357790688,-0.02145286620144879,-0.02611775158218738,0.008158995367541257,-0.007599478365717836,0.0029547459133824235
114,0.01051180729994333,0.011229389371669276,-0.014538683347874327,-0.005104133788826509,0.006506746067242304,0.021376045185742827
115,0.014995349817824377,0.011089244011051939,-0.01794042041854921,-0.006669629578002757,0.00967322208397862,0.022016629284720333
116,-0.002500352613744259,0.011052966052611512,-0.01739426014503462,0.004533573254287692,-0.005704569058450375,0.02129547641262647
117,0.008538833939658395,-0.021318001795092408,-0.022352059638020734,0.009968290256723456,-0.005991248788866898,0.0030107156156659086
118,0.002101466655616245,0.011547994182965387,-0.012612918547463407,-0.002403568698536549,-0.014866587498420462,0.019449652287513892
119,0.012136545948522254,-0.021496180643439722,-0.020082020428621086,0.01441942388721765,0.01001195492095009,0.004681458599377229
120,0.01121183042977887,0.010818785658712849,-0.021399267268110103,0.002570302892216118,0.007802524869180801,0.02303203518752416
121,0.008003043005831401,0.011341120782195544,-0.007856471894608042,0.00669347513914311,0.0020493242186721086,-0.017753948525530125
122,0.0021664119111217623,0.011405181705010469,-0.011503559929526336,0.0008866275784238236,-0.005964779210203307,0.020573035476540717
123,0.01257104575039239,-0.02141734160482152,-0.016590778787023096,0.02496593989777549,0.007870495173451363,0.00530134494469102
124,0.007493256694979315,0.011290912383001487,-0.007716426707534731,0.010741879791795349,0.002297311108858498,-0.017307095314587757
125,0.006033672320271196,0.01141724654423975,0.00010174540643325539,0.03447704205418867,-0.0014432164709304717,-0.015868732436123207
126,0.0012612747219377131,0.011324877881983351,-0.0046784757509194036,0.01067207259639104,0.004867544505700971,-0.017520205120991825
127,0.007241764711884685,0.011370090376778934,-0.006051268727775447,0.0077965293810872026,0.00404485178258539,-0.017646604133182787
128,0.028519061216198467,-0.019163462728031204,0.002330833037840559,-0.010259596506537422,-0.04388608676754338,-0.004641818312214226
129,0.04040044343011868,-0.01825343939433082,0.003724427597650887,0.0035634303950173238,-0.097666668648159,-0.00802964639590345
130,0.004604665743215874,-0.019745158303175487,0.004250054403714009,0.0014483596447700238,-0.0261911185897292,-0.002168690111085958
131,-0.006676056802812632,0.01059653304515814,-0.021174786007191096,0.005884198221876921,0.007842405202946162,0.0229288898717128
132,-0.001628776360458499,0.010661038167549736,-0.014568707134991626,0.031456763506270774,0.007218795433730067,0.02513271342839246
133,-0.005242507893178965,0.011308987639447198,-0.0033642125051693427,0.016088056749858193,0.0015439490213354063,-0.017440768656935234
134,0.002567900711380118,0.01140144424862017,0.001040389509766153,0.034441664155038666,-0.00037012082468119734,-0.01594199823673241
135,-0.001906293049759742,0.010804349557325683,-0.017307105744964003,0.013422846378312262,0.003788705060614187,0.023158701126224864
136,0.0006824822501626843,0.010741074048565015,-0.011639295047589406,0.03874499257981806,0.007002570211161564,0.02566917560522418
137,-0.0008251245579752477,-0.02155663121971951,-0.015853639858629715,0.028114879993391996,0.007350711740694948,0.005226486107539503
138,-0.001377317675395226,0.010709070552924742,-0.018339228781245217,0.014627547929312264,0.005933190313326155,0.023561435573128602
139,0.0020369171914206554,-0.021496381525156687,-0.018233043540580963,0.021782117557555887,0.003557152188849744,0.004562009162687561
140,-0.003723099418300571,0.01139645733384888,-0.008989192752032716,-0.007395754324314708,0.004005292387965701,0.020254015074115516
141,0.003671531315340367,0.011133055628761452,-0.021399946192159423,-0.011143964962339792,-0.00701793177024827,0.02006989137025332
142,-0.0036215350340010333,-0.019804217186593132,0.001353558547383602,-0.010168682686209223,-0.027314193626145376,-0.0033799985849404354
143,-0.0038175986131222736,-0.020918389469273716,-0.012155926699349786,-0.011240647298234447,0.003961296137909116,0.0004569276043640402
144,-0.0032993723378995626,-0.021312702987997357,-0.018129807837341378,0.002280310409584919,0.0027856325710419612,0.002324551306456815
145,0.0019669227403730527,0.010954816502050668,-0.016862272170947542,0.0013819195257833653,0.006637107906261975,0.02211837255960212
146,-0.00022904007052024464,-0.021191345214751998,-0.013577200497910549,0.008736636305775859,0.005298741364546605,0.00281714254153264
147,-0.005621883779115257,0.011410371028530007,0.002282193159725698,0.033115784073514315,-0.0014628855309559243,-0.016417791995501065
148,-0.0031830605661733315,0.011596024179595045,0.010033281643084471,0.05798937188201097,-0.007883348311776938,-0.015026739476962623
149,-0.03157029692298961,0.011333770494923115,0.010742537732098907,0.0570494375863427,-0.0071913142036841,-0.015644894749767997
150,0.012149756919756463,-0.0201016275991473,0.00015984409354410976,-0.0048165691605764034,-0.006494242871271679,-0.0005763489100493621
151,-0.011776878295013372,0.011848905779688067,-0.0005853054523752687,-0.010449423568875496,-0.0041683071994665635,0.01827464951341189
152,-0.00445401526886654,0.012435517553207211,0.0025415814907340877,-0.005701588310503631,-0.02964925518968681,0.016431118996255073
153,0.005826783585112495,0.011789475924808945,-0.011567161035220827,-0.010593195032173054,-0.01871492526351257,0.01835763076964781
154,0.014841084671057258,0.01166069137914125,-0.012392639447233305,-0.005213775516904501,-0.011994659504393459,0.019519017435423495
155,0.004487014410971161,-0.020941686225791158,-0.011828660391653279,-0.0010790065196503097,0.0042228944213560556,0.0015448055603323396
156,-0.02040113774184991,0.011679357152778286,-0.00483497838622892,-0.0032844397572869407,-0.015183823850442691,0.0183408487538291
157,-0.012619746507917865,-0.019430048277718798,-0.004263134359625598,0.003765664836287306,-0.08018836272483398,-0.00640548886885167
158,-0.009995241634203981,0.011484980549370024,-0.008032754027549879,-0.00811861102851355,-0.002190040524537357,0.019401371816411845
159,0.003976416631696114,0.01176769509570639,-0.022202707577414375,-0.002785596538018433,-0.053014004754783,0.017038439479548473
160,-0.0006147974179373296,-0.020289257541517274,-0.0038736624595076736,-0.006939607432536205,-0.012089681629422231,-0.0011919459557386883
161,0.001422090683142753,0.012119738698611209,0.010222283169786267,-0.006193577918822984,0.013820877631711722,0.019471312557289355
162,-0.005132210725591446,-0.019849173225850423,0.01203109482603708,-0.002738780628808057,-0.001954208182139514,-0.001409621936846828
163,0.026132204636338783,0.01453275057897377,-0.0011097291441753612,0.015053336181597012,-0.1610522706980296,0.007923997202696162
164,-0.006247062127586907,0.013235390874643432,-0.010796735737141327,0.005690490251804713,-0.12378284807611253,0.010405429922483547
165,0.02418739741780698,-0.01679820418175274,0.06148248759200237,0.022469407937087873,-0.05306224558167811,-0.007481745877925587
166,0.04206088445538691,0.014774845118250531,0.02012815924351233,0.01344454044403607,-0.10762244131962753,0.010825790706650426
167,0.005615552344379221,0.013552266412900981,0.012854088935450746,0.0013430177875272623,-0.06816935230534629,0.013131841833678368
168,0.0019830668025813177,-0.01842974439930419,0.012706352182122507,0.0021804218077340082,-0.0859587356593649,-0.008588650942797479
169,0.019831369272942906,0.013458415570460507,0.007222528531666721,0.005631000874496423,-0.07011179851465449,0.014295328136305303
170,-0.0057109579840192585,-0.01807283739884354,0.04007706442089797,0.011020940147261696,-0.042478962198268286,-0.005717895063500608
171,-0.0027467726479903864,0.011428067460902119,-0.009517423705246494,0.0037820932299421108,-0.006209251559013344,0.02053516336265967
172,-0.00484961482761442,-0.02007848664826407,0.011157560257646937,0.009472471848789365,0.0005707032939186286,0.00012724740544656248
173,0.016222146185031067,0.011622694849457405,-0.0052701137058950576,0.004652477493585007,0.004350944544453643,0.021559626831189675
174,0.01387201197510616,0.011605680654617563,0.004982724625783316,0.04539586031279198,-0.002259740622225342,-0.015091157902590645
175,-0.0007080272039566586,0.011207662009755247,-0.008792236180035861,0.012863301546778052,-0.0018030534390174706,-0.017527026933831902
176,0.010599608755929605,0.011472066063142689,0.00017857403404192282,0.02753570932349296,0.0035673054413568883,-0.01611197881689581
177,-0.0029966249600638867,0.01128354864893439,-0.0032317554318541893,0.021514632503338012,0.0008444658537627135,-0.016862784053691814
178,0.009686013744812165,0.011585946308596606,0.005828595415652645,0.04664019406219391,-0.0024652966064654374,-0.015139948176635061
179,0.00939979072757978,-0.020402986928236323,-0.011406981054669054,-0.007957122208362493,-0.019309234486601528,-0.0010690051569108214
180,-0.015150297004682867,-0.020793278968090204,-0.009778191512278248,-0.012126301360260522,-0.004162852072350716,-0.0008190101903406886
181,0.012684371612546997,-0.019517017874203832,-0.007473694496701493,-0.0033961605077813474,-0.0632538151599765,-0.004831641148422673
