0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,label
-1.1517873545,2.44037343958,0.938363074398,0.59567967457,0.751494521268,1.19075546085,0.822231203773,0.306042512123,0.0770971563435,0.193635685243,-0.241892735188,-0.453162853352,0.0224757797691,0.746110056241,0.000768057906873,-0.195994581617,-1.16092999349,1.0
0.182182113732,1.15923578556,-0.316612190061,-0.125048080879,-0.531854582367,0.237623510507,-0.958718173489,-0.647393701423,0.497072473075,0.715131531054,-0.384790764834,-1.21523692742,-0.0548019616,0.279471472598,0.0960382127461,-0.208556271993,-0.144006229102,1.0
-0.39639308493,1.24987350626,-0.428962164588,0.424158198835,0.581662192496,0.0877984602042,-1.15545462058,0.237443864613,0.0964064923901,-1.12148325466,-0.155420386286,0.42521414625,0.307209471389,0.588827333336,0.693358417924,-0.336037700663,-1.23274045584,1.0
-1.8081438761,0.277709414597,-0.295163296984,0.665436365734,-0.93912047042,0.210023615733,0.0448218089399,-0.553468731618,-0.788411068435,-1.29858226716,-0.384578841304,0.365248106008,0.335447609916,0.0731346711233,1.24759882263,-0.308776605999,0.0256205361497,1.0
0.350915119965,0.544585950793,0.0351561869899,0.0856972523073,0.499689458936,0.00990542912252,-0.0242203482959,-1.38519634094,0.588743713425,0.7797909662,-0.170115515023,-1.3505342616,-0.108942231544,0.178078819251,0.0887182186542,-0.122014948701,0.568436272273,-1.0
1.54526747643,-0.119390607314,0.234583915767,0.423414499444,0.216333860403,0.547815671311,0.363472642031,-0.943354957226,0.92638021383,-0.436280984218,-1.56867753395,1.09876013423,-0.391198708048,0.792893797034,0.406631015792,-0.0293280047085,-0.876340679415,-1.0
1.34878393861,-0.0270312781553,-0.20313310386,0.959470950474,1.17661480991,-1.16370937096,-0.63171193631,1.6593079523,1.14969780942,-0.681254299361,-1.2359926118,-0.116327365266,0.303401339234,-0.205028748975,0.521569923117,-0.29473945116,-0.110095454082,-1.0
2.10748626174,0.276263415672,0.941297799149,-1.08427853491,0.317059110673,-0.268130282646,1.08840478284,-0.5222731494,-0.645947391314,1.44821673811,-0.362635421665,1.42927406523,0.70147539474,0.607063679474,0.412492645916,-0.0487256072024,-1.00435643886,-1.0
1.83402963955,0.18557459264,-0.0772984849456,0.326720885199,0.396836610692,-0.126128712185,0.70269555817,1.08716741403,-0.736058468763,-0.456306337031,-0.524144117361,0.322380880526,-0.1636077746,-0.0368808228537,-0.179634058177,-0.0404851087792,-1.32972315758,-1.0
-1.08110675387,-0.400386818242,0.945053626966,0.616375043661,-0.425011403472,-0.148998217315,-1.25803101071,-0.382926202341,0.281036280739,-0.358503963516,0.245913081886,0.184653105523,-0.916811023578,-0.292930906369,-0.0251556791577,-0.0165270587058,-1.35976472431,1.0
-1.22173710869,2.24041144355,-0.391504705536,-0.446413054123,0.678216224284,0.739572830879,0.310310421552,0.502581169825,0.194827299404,0.447226572345,0.189286242401,-0.523116267511,0.275150656893,-0.425658186235,-0.146913910425,-0.24317126358,-0.123731332195,1.0
-0.940050816324,0.295057038007,0.533499259714,1.24010764268,-0.315792322389,-0.536069566247,0.0850620620066,0.0628765786686,-0.5034846579,0.90109628394,-0.899592706715,-0.044941015252,-0.611406363133,-0.95034604435,0.442867166156,0.0429036332009,1.04520908396,1.0
-2.06861686394,0.373444974894,0.497351879666,0.947483493115,-0.628884522824,-0.670732833154,0.674639565395,0.393805079704,0.242282631725,-0.304696199585,0.330018978122,0.346543949104,-0.502989976507,-0.195285516286,0.675542460686,-0.123858941143,0.969245780961,1.0
2.36172057832,1.37454346656,0.708235662593,0.478739730287,-0.995773019428,-0.272586468003,-1.79779465146,0.784712477279,-0.461509209889,0.485080133288,0.669936651883,0.448592852879,0.4203724664,0.167151314392,0.127932707508,0.916778539811,-1.25800691238,-1.0
