0,1,2,3,4,5,6,label
-1.4428620422,-1.52366389417,-1.15151800312,-0.412016767198,-0.329864579766,-0.0714185287374,0.079023858165,2.0
-2.9710838878,-1.549403272,-1.65218931256,-0.143978650772,0.255225237208,-0.0062961542844,0.0435119441143,0.0
-0.165524364584,1.48439770257,-1.14727377903,0.162376634724,-0.417519702568,-0.0726995115111,0.00474995802252,1.0
-1.20712042255,-1.50932273127,-1.10247847053,0.190170079928,-0.00444634306854,0.00167803932121,-0.0101927455974,2.0
-4.02092786293,0.184968718173,0.558236736046,-0.243602201409,0.270763691074,-0.0146510028802,0.0248464197786,0.0
-2.95931397956,0.210781929224,0.892285392091,-0.126915003151,-0.0621547386392,-0.128049759014,-0.0501557547576,0.0
0.290587272261,1.5011618516,-1.01336999691,0.407338421656,-0.107849035496,-0.790101844324,0.13418380012,2.0
0.104457483698,1.48317383239,-1.04367094591,-0.17484638685,-0.434646437145,-0.316784915349,0.108235004329,2.0
-1.06483487206,-1.50446160205,-1.05753355675,0.206210326324,-0.201438892849,-0.0328580991735,-0.000587450243904,1.0
0.662679032771,1.50018958459,-0.879871785039,0.241988767001,-0.2084750636,-0.542747097922,0.259717021798,2.0
-0.422732345274,1.48606837595,-1.24163930919,0.351762911302,-0.201787104739,-0.181231013924,-0.201453111049,2.0
-1.73379962762,-1.51899190207,-1.26821269734,0.0703714036415,-0.183621747834,-0.083739738812,0.0623391746452,2.0
-0.87044933324,-1.49622252525,-1.00326897166,0.440425798449,-0.259108974163,-0.158896898975,0.166936888216,2.0
-0.00985502299433,1.48770986753,-1.10055973698,0.26990031599,-0.1925262092,0.0740795101801,-0.172529624213,2.0
-1.42821293418,1.4547527018,-1.53433037057,-0.254653808106,-0.36147885881,-0.362203337496,0.169799806264,2.0
-0.392192065771,-1.49204355151,-0.838942367531,0.127815378224,-0.21032714725,-0.341845946737,0.0671644159201,2.0
-3.58423051274,0.197223144545,0.693609819476,-0.186048709527,0.152968874993,-0.334248034417,0.12103194134,0.0
-1.68089079294,1.44432137813,-1.60978931429,-0.287138585279,-0.163679214646,0.00359944465739,0.113694549723,2.0
-2.81631690563,-1.54635827151,-1.59888418984,-0.337448965931,-0.0366219793765,-0.229636670004,0.106705494906,0.0
-1.94877915504,-1.52780759359,-1.32385844896,-0.122653225831,-0.226571430103,0.0114765410388,0.0734557596066,1.0
-2.79457039075,-1.54304778167,-1.60280140006,-0.0641355978239,0.223544034238,-0.00519366573784,-0.0561247776504,2.0
-3.52727269838,0.205676620269,0.695485395346,0.175132777221,0.111201173423,-0.0919032115156,-0.0388909413666,2.0
1.04371815504,1.4953514149,-0.740248981837,0.0361980068907,-0.0114422851572,0.119728868005,0.0211423419753,2.0
0.24266270544,1.48425649461,-1.0031498552,-0.119541356371,-0.224601369572,0.222554032045,-0.348059458344,1.0
2.10734539727,1.51146708272,-0.393519380634,-0.156248186433,0.0283658020782,0.270402836919,-0.334385879856,2.0
0.819962498141,1.49200938603,-0.808152475878,-0.158266643055,-0.177613074595,-0.256263030951,0.129290847717,2.0
1.58452842233,1.51930308437,-0.599603862977,0.55932477706,0.23102956847,0.157439276965,-0.448029150775,2.0
0.924496392032,-1.47102199964,-0.408497720992,-0.121260129341,-0.323812136457,-0.150763404152,-0.361161160055,2.0
1.45287116112,-1.44938483004,-0.268434273338,0.707238536405,-0.258892365442,-0.0118011835438,-0.124272923921,2.0
0.583531529274,-1.48449987125,-0.508925934857,-0.11609327027,-0.237490450316,0.398018096608,-0.322636755947,2.0
1.45167890636,-1.45563239459,-0.254988841317,0.288302643674,-0.0888657705965,-0.273667434255,-0.236089906217,2.0
3.44371215625,1.53125595015,0.05438338451,-0.456524550383,-0.314342918361,-0.486555355851,0.308195998201,2.0
2.85975616634,-1.44384631009,0.224658675035,-0.314442635188,-0.20162285873,0.140839288952,-0.634773895051,2.0
4.3031357918,1.52468993571,0.365573836363,-0.897693684358,0.380885977753,0.182778780781,0.0380081877151,2.0
4.37034386288,1.5568409843,0.327941801065,-0.109679366545,0.30200068373,-0.280552285855,-0.526819646358,2.0
-1.38053159219,-1.51995319044,-1.13919588883,-0.23692329318,-0.232707034897,0.164937466673,-0.120199215184,0.0
1.96429844443,1.50011727577,-0.425859965615,-0.474482968434,0.457835009258,0.0104826956311,-0.258256563572,2.0
-1.28571544986,1.44876578685,-1.4789053254,-0.349847385439,-0.0899257431315,0.0819499161588,0.0492504477276,0.0
0.755102943196,1.48999827855,-0.827775829782,-0.250544730592,-0.350109780136,-0.00149862187659,-0.0570310360768,2.0
-2.55481832031,-1.54454487492,-1.5144013134,-0.318739376933,0.283246899876,-0.00462773631339,-0.104565002458,1.0
-1.67694185245,1.44626410786,-1.61288416278,-0.171557360199,-0.168481266683,0.124799148338,0.0555009148086,1.0
0.55206168869,1.4865714446,-0.894015932906,-0.215790840345,-0.149114107466,-0.129056042021,-0.0315743813613,2.0
-5.20630880513,0.149666798719,0.204931374212,-0.857036468352,0.727505138729,-0.142145533556,-0.0485398819263,0.0
-5.40499734134,0.146756142787,0.135474693439,-0.631887086528,1.07240585409,-0.103136158323,0.00529344566641,0.0
-5.44296061942,0.145614642642,0.125887357736,-0.718016752157,0.999922804529,-0.158122137389,0.0028182511667,0.0
-3.50703854803,0.20558010863,0.70367209686,0.0995054239989,-0.118116762763,-0.0297016113604,-0.0168693784907,0.0
-0.628511968533,-1.50819892616,-0.900285269868,-0.299520784188,0.153498436583,0.414423304077,-0.670379254677,1.0
-1.21415533457,1.46420997009,-1.48473430378,0.111015070707,-0.247535316928,-0.0162525740223,-0.0560694568967,0.0
-4.28057284767,0.177986721401,0.481204017073,-0.383209594611,0.199175312374,-0.0427271918364,0.0688392689624,0.0
0.643745780986,1.49546351133,-0.887492173241,0.28635435075,0.157760558008,0.109491819755,-0.189581424094,1.0
-1.43310727062,0.246490399329,1.36828971958,0.135510540791,-0.61796178736,-0.144652521318,0.0488017324412,0.0
